andamentos,assuntos,autor1,classe,data_protocolo,decisoes,deslocamentos,extraido,html,incidente,informacoes,liminar,numero_unico,origem,origem_orgao,partes,pautas,peticoes,processo_id,recursos,relator,sessao,status,tipo_processo
    <link href=""/assets/img/favicon.ico"" rel=""icon"" type=""imagem/png"">
     <!-- Google fonts -->
    <link href=""https://fonts.googleapis.com/css?family=Open+Sans:300,300i,400,400i,600,600i,700,700i|Jost:300,300i,400,400i,500,500i,600,600i,700,700i|Poppins:300,300i,400,400i,500,500i,600,600i,700,700i"" rel=""stylesheet"">
    <link rel=""stylesheet"" href=""https://use.fontawesome.com/releases/v5.15.4/css/all.css"">
<style>[vw] [vw-access-button]{display:none;flex-direction:row-reverse;width:40px;height:40px;cursor:pointer;overflow:hidden;position:absolute;border-radius:8px;transition:all 0.5s ease;right:0;left:auto}[vw] [vw-access-button] img{max-height:40px;transition:all 0.5s ease;border-radius:8px;opacity:1 !important;visibility:visible !important}[vw] [vw-access-button] .vp-access-button{width:40px;height:40px;z-index:1}[vw] [vw-access-button] .vp-pop-up{position:absolute;height:40px;min-width:150px;z-index:0;left:0;right:auto}[vw] [vw-access-button]:hover{width:200px}[vw] [vw-access-button].isLeft{flex-direction:row;left:0;right:auto}[vw] [vw-access-button].isLeft .vp-pop-up{left:auto;right:0}[vw] [vw-access-button].isTopOrBottom:hover{bottom:-20px;top:0;margin-right:-80px}[vw] [vw-access-button].active{display:flex}
</style><style>[vw].left [vw-plugin-wrapper]{float:left}[vw] [vw-plugin-wrapper]{position:relative;display:none;width:300px;height:100%;float:right;background:white;-webkit-box-shadow:0px 0px 15px rgba(0,0,0,0.2);-moz-box-shadow:0px 0px 15px rgba(0,0,0,0.2);box-shadow:0px 0px 15px rgba(0,0,0,0.2);border-radius:12px;-moz-border-radius:12px;-webkit-border-radius:12px}[vw] [vw-plugin-wrapper].active{display:-webkit-flex;display:flex;flex-direction:column;-webkit-flex-direction:column;height:450px;max-width:100%;min-height:100%}
</style><style>div[vw]{position:fixed;max-width:95vw;min-height:40px;min-width:40px;z-index:2147483645 !important;display:none;margin:10px !important}div[vw].enabled{display:block}div[vw].active{margin-top:-285px}div[vw].left{left:0;right:initial}
</style><style> @-webkit-keyframes loadingoverlay_animation__rotate_right { to { -webkit-transform : rotate(360deg); transform : rotate(360deg); } } @keyframes loadingoverlay_animation__rotate_right { to { -webkit-transform : rotate(360deg); transform : rotate(360deg); } } @-webkit-keyframes loadingoverlay_animation__rotate_left { to { -webkit-transform : rotate(-360deg); transform : rotate(-360deg); } } @keyframes loadingoverlay_animation__rotate_left { to { -webkit-transform : rotate(-360deg); transform : rotate(-360deg); } } @-webkit-keyframes loadingoverlay_animation__fadein { 0% { opacity   : 0; -webkit-transform : scale(0.1, 0.1); transform : scale(0.1, 0.1); } 50% { opacity   : 1; } 100% { opacity   : 0; -webkit-transform : scale(1, 1); transform : scale(1, 1); } } @keyframes loadingoverlay_animation__fadein { 0% { opacity   : 0; -webkit-transform : scale(0.1, 0.1); transform : scale(0.1, 0.1); } 50% { opacity   : 1; } 100% { opacity   : 0; -webkit-transform : scale(1, 1); transform : scale(1, 1); } } @-webkit-keyframes loadingoverlay_animation__pulse { 0% { -webkit-transform : scale(0, 0); transform : scale(0, 0); } 50% { -webkit-transform : scale(1, 1); transform : scale(1, 1); } 100% { -webkit-transform : scale(0, 0); transform : scale(0, 0); } } @keyframes loadingoverlay_animation__pulse { 0% { -webkit-transform : scale(0, 0); transform : scale(0, 0); } 50% { -webkit-transform : scale(1, 1); transform : scale(1, 1); } 100% { -webkit-transform : scale(0, 0); transform : scale(0, 0); } } </style><link rel=""stylesheet"" href=""https://portal.stf.jus.br/assets/styles/glowCookies.css""></head>
<body>
    <div id=""main"" class=""container-fluid p-0"">
        <div id=""wrapper-cabecalho"" class=""wrapper-cabecalho"">
    <div class=""fixed-top"" id=""cabecalho"">
        <section class=""menu-acessibilidade p-0 m-0"">
  <div class=""container"">
    <div class=""menu-acessibilidade__itens"">
      <div class=""p-0"">
        <div class=""acessibilidade"">
          <!-- <div class=""acessibilidade__landing ms-0"">
            <a href=""/acessibilidade"">
              Acessibilidade</a>
          </div> -->
          <div class=""d-flex"">Ir para:</div>
          <ul class=""atalhos d-flex"">
            <li class=""atalhos__item""><a class=""atalhos__link"" accesskey=""1"" href=""#conteudo"" id=""conteudo-acessibilidade""><span>1</span> conteúdo</a></li>
            <li class=""atalhos__item""><a class=""atalhos__link"" accesskey=""2"" href=""#menu-principal"" id=""menu-acessibilidade""><span>2</span> menu</a></li>
            <li class=""atalhos__item""><a class=""atalhos__link"" accesskey=""3"" href=""#pesquisa"" id=""busca-acessibilidade""><span>3</span> busca</a></li>
            <li class=""atalhos__item""><a class=""atalhos__link"" accesskey=""4"" href=""#rodape"" id=""rodape-acessibilidade""><span>4</span> rodapé</a></li>
          </ul>
          <div class=""d-flex gap-2""> <button class=""btn btn-contraste"" id=""alto-contraste"" title=""Alto contraste""><i class=""fas fa-adjust""></i></button>
            <button type=""button"" class=""btn btn-contraste dropdown-toggle"" data-bs-toggle=""dropdown"" aria-expanded=""false""><i class=""fas fa-volume-up"" title=""clique aqui para recomendações de acessibilidade ""></i></button>
              <div class=""dropdown-menu fw-normal fs-5 px-2"">
                Para Melhor Usabilidade do Portal Recomendamos Usar os Leitores JAWS e NVDA
              </div>
          </div>
        </div>
      </div>
      <div class=""links-acessibilidade mx-auto mx-md-0 p-0"">
        <div class=""link-borda-direita"">
          <a id=""barra-acessibilidade"" href=""/acessibilidade"" target=""_self"" class=""btn btn-contraste"">Acessibilidade</a>
        </div>
        <div class=""link-borda-direita"">
          <a id=""barra-stf-educa"" href=""https://ead.stf.jus.br"" target=""_blank"" class=""btn btn-contraste"">STF Educa</a>
        </div>
        <div class=""link-borda-direita"">
          <a id=""gestao-pessoas"" href=""https://egesp-portal.stf.jus.br/"" target=""_blank"" class=""btn btn-contraste"">Gestão de Pessoas</a>
        </div>
        <div class=""link-borda-direita"">
          <a id=""contato-topo"" href=""/ouvidoria"" target=""_self"" class=""btn btn-contraste"">Ouvidoria</a>
        </div>
        <div class=""link-borda-direita"">
          <a id=""tranparencia"" href=""/transparencia"" target=""_self"" class=""btn btn-contraste"">Transparência <span class=""d-none d-md-inline d-lg-none d-xl-inline""> e Prestação de Contas</span></a>
        </div>
      </div>
    </div>
  </div>
</section>


        <div id=""barra-navegacao"" class=""header navbar navbar-default"">
            <div class=""nav-main-wrapper"">
  <div class=""container d-flex align-items-center"">
    <div id=""navbar-box-brand"" class=""me-auto py-1""><a href=""/""><img src=""/assets/img/logo-STF.png"" srcset=""/assets/img/logo-STF@2x.png 2x"" alt=""Supremo Tribunal Federal""></a></div>
    <div class=""d-none d-md-inline-flex medias-column"">
      <div>
  <a target=""_blank"" href=""https://twitter.com/stf_oficial"" title=""Twitter"" class=""social-medias"">
    <svg aria-hidden=""true"" focusable=""true"" data-prefix=""fab"" data-icon=""twitter-square"" role=""img"" viewBox=""0 0 34.865734 34.865734"" fill=""currentColor"" xmlns=""http://www.w3.org/2000/svg"" xmlns:svg=""http://www.w3.org/2000/svg"" class=""svg-inline--fa fa-twitter-square fa-w-14"">
      <defs id=""defs1""></defs>
      <g transform=""translate(-81.491667,-48.41875)"">
        <path d=""m 90.889072,56.671272 13.819458,18.47986 h 3.12822 L 94.017284,56.671272 Z"" style=""stroke-width:0.264583"" id=""path7""></path>
        <path id=""path8"" style=""stroke-width:0.264583"" d=""M 86.713866 48.41875 C 86.533553 48.41875 86.357465 48.426446 86.181857 48.444286 C 86.00625 48.462126 85.832642 48.490352 85.662617 48.525152 C 85.492591 48.559942 85.32397 48.601952 85.1604 48.652834 C 84.99683 48.703714 84.839959 48.761246 84.68372 48.827333 C 84.527482 48.893423 84.372095 48.968229 84.224065 49.048649 C 84.076033 49.129068 83.933151 49.218648 83.794201 49.312525 C 83.655252 49.406405 83.523124 49.503991 83.394131 49.61045 C 83.265138 49.716909 83.137757 49.828514 83.019597 49.94668 C 82.901435 50.064844 82.789821 50.192218 82.683367 50.321214 C 82.576913 50.45021 82.479314 50.582334 82.385442 50.721284 C 82.291572 50.860236 82.201979 51.003117 82.121566 51.151148 C 82.041146 51.299178 81.966332 51.454568 81.90025 51.610803 C 81.83417 51.767039 81.776625 51.923919 81.725751 52.087483 C 81.674881 52.251047 81.632861 52.419683 81.598069 52.5897 C 81.563279 52.759716 81.535043 52.933346 81.517203 53.10894 C 81.499373 53.284535 81.491667 53.460652 81.491667 53.640949 L 81.491667 78.062285 C 81.491667 78.242598 81.499363 78.418686 81.517203 78.594294 C 81.535043 78.769901 81.563269 78.943509 81.598069 79.113534 C 81.632859 79.283561 81.674869 79.452181 81.725751 79.615751 C 81.776631 79.779321 81.834163 79.936192 81.90025 80.092431 C 81.96634 80.248669 82.041146 80.404056 82.121566 80.552086 C 82.201985 80.700118 82.291565 80.843 82.385442 80.98195 C 82.479322 81.120899 82.576908 81.253027 82.683367 81.38202 C 82.789826 81.511013 82.901431 81.638394 83.019597 81.756554 C 83.137761 81.874716 83.265135 81.98633 83.394131 82.092784 C 83.523127 82.199238 83.655251 82.296837 83.794201 82.390709 C 83.933153 82.484579 84.076034 82.574172 84.224065 82.654585 C 84.372095 82.735005 84.527485 82.809819 84.68372 82.875901 C 84.839956 82.941981 84.996836 82.999526 85.1604 83.0504 C 85.323964 83.10127 85.4926 83.14329 85.662617 83.178082 C 85.832633 83.212872 86.006263 83.241108 86.181857 83.258948 C 86.357452 83.276778 86.533569 83.284484 86.713866 83.284484 L 111.1352 83.284484 C 111.3155 83.284484 111.49162 83.276788 111.66721 83.258948 C 111.8428 83.241118 112.01644 83.212872 112.18645 83.178082 C 112.35646 83.143292 112.52511 83.101272 112.68867 83.0504 C 112.85223 82.99953 113.00912 82.941983 113.16535 82.875901 C 113.32158 82.809821 113.47698 82.735 113.625 82.654585 C 113.77303 82.574176 113.91592 82.484581 114.05487 82.390709 C 114.19381 82.296839 114.32595 82.199238 114.45494 82.092784 C 114.58393 81.98633 114.70705 81.874716 114.82522 81.756554 C 114.94338 81.638394 115.05925 81.511013 115.1657 81.38202 C 115.27216 81.253027 115.36975 81.120899 115.46363 80.98195 C 115.55753 80.843 115.64708 80.700118 115.7275 80.552086 C 115.8079 80.404056 115.88273 80.248669 115.94882 80.092431 C 116.01492 79.936192 116.07243 79.779321 116.12332 79.615751 C 116.17422 79.452181 116.21622 79.283561 116.251 79.113534 C 116.2858 78.943509 116.31396 78.769901 116.33186 78.594294 C 116.34966 78.418686 116.3574 78.242598 116.3574 78.062285 L 116.3574 53.640949 C 116.3574 53.460636 116.34936 53.284548 116.33186 53.10894 C 116.31406 52.933333 116.2858 52.759725 116.251 52.5897 C 116.2162 52.419673 116.1742 52.251053 116.12332 52.087483 C 116.07242 51.923913 116.0149 51.767042 115.94882 51.610803 C 115.88272 51.454565 115.80792 51.299178 115.7275 51.151148 C 115.6471 51.003116 115.5575 50.860234 115.46363 50.721284 C 115.36973 50.582335 115.27216 50.450207 115.1657 50.321214 C 115.05925 50.192221 114.94763 50.06484 114.82947 49.94668 C 114.71131 49.828518 114.58393 49.716904 114.45494 49.61045 C 114.32594 49.503996 114.19382 49.406397 114.05487 49.312525 C 113.91592 49.218655 113.77304 49.129062 113.625 49.048649 C 113.47697 48.968239 113.32159 48.893415 113.16535 48.827333 C 113.00911 48.761253 112.85224 48.703708 112.68867 48.652834 C 112.5251 48.601964 112.35648 48.559944 112.18645 48.525152 C 112.01643 48.490362 111.84282 48.462126 111.66721 48.444286 C 111.4916 48.426456 111.31552 48.41875 111.1352 48.41875 L 86.713866 48.41875 z M 87.943871 55.194415 L 94.75784 55.194415 L 100.55035 62.94472 L 107.72183 55.194415 L 109.72644 55.194415 L 101.44413 64.140676 L 110.78195 76.623733 L 103.96798 76.623733 L 97.677505 68.20948 L 89.888895 76.623733 L 87.888542 76.623733 L 96.78373 67.013524 L 87.943871 55.194415 z ""></path>
      </g>
    </svg>
  </a>
  <a target=""_blank"" href=""https://www.youtube.com/user/STF"" title=""YouTube"" class=""social-medias"">
    <svg aria-hidden=""true"" focusable=""true"" data-prefix=""fab"" data-icon=""youtube-square"" role=""img"" xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 448 512"" class=""svg-inline--fa fa-youtube-square fa-w-14"">
      <path fill=""currentColor"" d=""M186.8 202.1l95.2 54.1-95.2 54.1V202.1zM448 80v352c0 26.5-21.5 48-48 48H48c-26.5 0-48-21.5-48-48V80c0-26.5 21.5-48 48-48h352c26.5 0 48 21.5 48 48zm-42 176.3s0-59.6-7.6-88.2c-4.2-15.8-16.5-28.2-32.2-32.4C337.9 128 224 128 224 128s-113.9 0-142.2 7.7c-15.7 4.2-28 16.6-32.2 32.4-7.6 28.5-7.6 88.2-7.6 88.2s0 59.6 7.6 88.2c4.2 15.8 16.5 27.7 32.2 31.9C110.1 384 224 384 224 384s113.9 0 142.2-7.7c15.7-4.2 28-16.1 32.2-31.9 7.6-28.5 7.6-88.1 7.6-88.1z"" class=""""></path>
    </svg>
  </a>
  <a target=""_blank"" href=""https://www.instagram.com/supremotribunalfederal"" title=""Instagram"" class=""social-medias""><svg aria-hidden=""true"" focusable=""true"" data-prefix=""fab"" data-icon=""instagram-square"" role=""img"" xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 448 512"" class=""svg-inline--fa fa-instagram-square fa-w-14"">
      <path fill=""currentColor"" d=""M224,202.66A53.34,53.34,0,1,0,277.36,256,53.38,53.38,0,0,0,224,202.66Zm124.71-41a54,54,0,0,0-30.41-30.41c-21-8.29-71-6.43-94.3-6.43s-73.25-1.93-94.31,6.43a54,54,0,0,0-30.41,30.41c-8.28,21-6.43,71.05-6.43,94.33S91,329.26,99.32,350.33a54,54,0,0,0,30.41,30.41c21,8.29,71,6.43,94.31,6.43s73.24,1.93,94.3-6.43a54,54,0,0,0,30.41-30.41c8.35-21,6.43-71.05,6.43-94.33S357.1,182.74,348.75,161.67ZM224,338a82,82,0,1,1,82-82A81.9,81.9,0,0,1,224,338Zm85.38-148.3a19.14,19.14,0,1,1,19.13-19.14A19.1,19.1,0,0,1,309.42,189.74ZM400,32H48A48,48,0,0,0,0,80V432a48,48,0,0,0,48,48H400a48,48,0,0,0,48-48V80A48,48,0,0,0,400,32ZM382.88,322c-1.29,25.63-7.14,48.34-25.85,67s-41.4,24.63-67,25.85c-26.41,1.49-105.59,1.49-132,0-25.63-1.29-48.26-7.15-67-25.85s-24.63-41.42-25.85-67c-1.49-26.42-1.49-105.61,0-132,1.29-25.63,7.07-48.34,25.85-67s41.47-24.56,67-25.78c26.41-1.49,105.59-1.49,132,0,25.63,1.29,48.33,7.15,67,25.85s24.63,41.42,25.85,67.05C384.37,216.44,384.37,295.56,382.88,322Z"" class=""""></path>
    </svg>
  </a>
  <a target=""_blank"" href=""https://www.facebook.com/supremotribunalfederal"" title=""Facebook"" class=""social-medias""><svg aria-hidden=""true"" focusable=""true"" data-prefix=""fab"" data-icon=""facebook-square"" role=""img"" xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 448 512"" class=""svg-inline--fa fa-facebook-square fa-w-14"">
      <path fill=""currentColor"" d=""M400 32H48A48 48 0 0 0 0 80v352a48 48 0 0 0 48 48h137.25V327.69h-63V256h63v-54.64c0-62.15 37-96.48 93.67-96.48 27.14 0 55.52 4.84 55.52 4.84v61h-31.27c-30.81 0-40.42 19.12-40.42 38.73V256h68.78l-11 71.69h-57.78V480H400a48 48 0 0 0 48-48V80a48 48 0 0 0-48-48z"" class=""""></path>
    </svg>
  </a>
